timestamp,location_id,intersection_id,day_of_week,is_peak,is_holiday,vehicle_count,car_count,bus_count,truck_count,motorcycle_count,pedestrian_count,avg_speed_kmph,occupancy_percent,queue_length_m,signal_phase,signal_phase_duration_sec,travel_time_sec,incident_flag,weather,avg_wait_time_sec,road_capacity_veh_per_hour,incident_type
2023-01-06 07:45:00,HYDERABAD,H00602,Friday,1,0,144,93,8,10,28,22,14.7,71.0,51,Yellow,5,462,0,Fog,14,1834,None
2023-01-06 09:00:00,HYDERABAD,H00602,Friday,0,0,96,62,5,6,19,14,22.5,50.0,67,Green,37,281,0,Clear,19,1834,None
2023-01-06 09:15:00,HYDERABAD,H00602,Friday,0,0,103,66,6,7,20,20,18.4,57.0,39,Yellow,9,337,0,Fog,8,1834,None
2023-01-06 09:30:00,HYDERABAD,H00602,Friday,0,0,100,65,6,7,20,22,22.7,34.0,44,Red,82,251,0,Cloudy,12,1834,None
2023-01-06 09:45:00,HYDERABAD,H00602,Friday,0,0,104,67,6,7,20,18,18.7,68.0,65,Green,33,358,0,Clear,19,1834,None
2023-01-06 12:00:00,HYDERABAD,H00602,Friday,0,0,125,81,7,8,25,17,24.9,45.0,30,Green,37,254,0,Clear,8,1834,None
2023-01-06 12:15:00,HYDERABAD,H00602,Friday,0,0,96,62,5,6,19,25,27.6,67.0,48,Red,56,274,0,LightRain,11,1834,None
2023-01-06 12:30:00,HYDERABAD,H00602,Friday,0,0,86,55,5,6,17,11,27.3,32.0,44,Yellow,5,196,0,Fog,11,1834,None
2023-01-06 12:45:00,HYDERABAD,H00602,Friday,0,0,122,79,7,8,24,5,28.0,50.0,44,Yellow,8,231,0,Clear,10,1834,None
2023-01-06 17:00:00,HYDERABAD,H00602,Friday,1,0,156,101,9,10,31,14,13.2,72.0,82,Yellow,5,494,0,Cloudy,18,1834,None
2023-01-06 17:15:00,HYDERABAD,H00602,Friday,1,0,145,94,8,10,29,3,12.9,79.0,77,Red,60,527,0,Clear,20,1834,None
2023-01-06 17:30:00,HYDERABAD,H00602,Friday,1,0,146,94,8,10,29,18,9.3,90.0,101,Yellow,5,787,0,Clear,22,1834,None
2023-01-06 17:45:00,HYDERABAD,H00602,Friday,1,0,149,96,8,10,29,25,10.5,73.0,92,Green,33,651,0,Clear,20,1834,None
2023-01-06 20:00:00,HYDERABAD,H00602,Friday,0,0,102,66,6,7,20,20,23.4,30.0,37,Green,60,258,0,LightRain,8,1834,None
2023-01-06 20:15:00,HYDERABAD,H00602,Friday,0,0,124,80,7,8,24,2,28.7,72.0,87,Red,60,239,0,Clear,21,1834,None
2023-01-06 20:30:00,HYDERABAD,H00602,Friday,0,0,71,46,4,4,14,2,25.5,40.0,49,Red,59,227,0,LightRain,12,1834,None
2023-01-06 20:45:00,HYDERABAD,H00602,Friday,0,0,124,80,7,8,24,10,30.4,55.0,72,Red,45,195,0,LightRain,18,1834,None
2023-01-06 07:00:00,PUNE,P00701,Friday,1,0,195,126,11,13,39,15,13.3,82.0,75,Red,90,508,0,Clear,20,1315,None
2023-01-06 07:15:00,PUNE,P00701,Friday,1,0,151,98,9,10,30,24,18.2,84.0,99,Green,46,408,0,Fog,29,1315,None
2023-01-06 07:30:00,PUNE,P00701,Friday,1,0,168,109,10,11,33,6,8.5,71.0,88,Red,57,785,0,Clear,19,1315,None
2023-01-06 07:45:00,PUNE,P00701,Friday,1,0,120,78,7,8,24,17,12.0,95.0,79,Yellow,8,640,0,Clear,22,1315,None
2023-01-06 09:00:00,PUNE,P00701,Friday,0,0,76,49,4,5,15,14,26.0,47.0,44,Green,48,244,0,HeavyRain,11,1315,None
2023-01-06 09:15:00,PUNE,P00701,Friday,0,0,76,49,4,5,15,12,24.8,75.0,61,Green,54,293,0,Cloudy,17,1315,None
2023-01-06 09:30:00,PUNE,P00701,Friday,0,0,107,69,6,7,21,20,27.8,28.0,30,Red,61,180,0,Fog,6,1315,None
2023-01-06 09:45:00,PUNE,P00701,Friday,0,0,63,40,3,4,12,3,21.0,57.0,59,Green,58,292,0,LightRain,14,1315,None
2023-01-06 12:00:00,PUNE,P00701,Friday,0,0,84,54,5,5,16,3,30.1,52.0,40,Green,52,239,0,Fog,8,1315,None
2023-01-06 12:15:00,PUNE,P00701,Friday,0,0,45,29,2,3,9,3,21.5,63.0,63,Yellow,5,286,0,HeavyRain,15,1315,None
2023-01-06 12:30:00,PUNE,P00701,Friday,0,0,107,69,6,7,21,10,27.6,44.0,50,Red,60,209,0,Clear,14,1315,None
2023-01-06 12:45:00,PUNE,P00701,Friday,0,0,118,76,7,8,23,20,30.2,56.0,69,Yellow,5,208,0,LightRain,18,1315,None
2023-01-06 17:00:00,PUNE,P00701,Friday,1,0,164,106,9,11,32,18,16.0,86.0,70,Yellow,5,432,0,LightRain,19,1315,None
2023-01-06 17:15:00,PUNE,P00701,Friday,1,0,146,94,8,10,29,17,14.8,88.0,90,Green,30,483,0,Fog,23,1315,None
2023-01-06 17:30:00,PUNE,P00701,Friday,1,0,162,105,9,11,32,2,14.9,81.0,97,Red,49,493,0,Fog,24,1315,None
2023-01-06 17:45:00,PUNE,P00701,Friday,1,0,162,105,9,11,32,19,13.5,86.0,93,Red,83,510,0,Clear,19,1315,None
2023-01-06 20:00:00,PUNE,P00701,Friday,0,0,90,58,5,6,18,17,18.1,40.0,22,Red,80,336,0,Clear,5,1315,None
2023-01-06 20:15:00,PUNE,P00701,Friday,0,0,40,26,2,2,8,17,32.2,50.0,66,Yellow,5,213,0,Clear,13,1315,None
2023-01-06 20:30:00,PUNE,P00701,Friday,0,0,55,35,3,3,11,18,26.0,55.0,57,Yellow,6,232,0,Fog,15,1315,None
2023-01-06 20:45:00,PUNE,P00701,Friday,0,0,73,47,4,5,14,24,29.3,44.0,43,Green,47,192,0,Clear,12,1315,None
2023-01-06 07:00:00,AHMEDABAD,A00804,Friday,1,0,131,85,7,9,26,11,14.6,77.0,77,Green,45,477,0,Fog,15,1433,None
2023-01-06 07:15:00,AHMEDABAD,A00804,Friday,1,0,171,111,10,11,34,15,22.2,79.0,71,Red,59,340,0,HeavyRain,15,1433,None
2023-01-06 07:30:00,AHMEDABAD,A00804,Friday,1,0,173,112,10,12,34,16,13.3,70.0,53,Green,58,494,0,Clear,15,1433,None
2023-01-06 07:45:00,AHMEDABAD,A00804,Friday,1,0,165,107,9,11,33,18,14.5,76.0,93,Yellow,7,474,0,LightRain,22,1433,None
2023-01-06 09:00:00,AHMEDABAD,A00804,Friday,0,0,38,24,2,2,7,25,33.6,62.0,81,Yellow,7,226,0,Clear,20,1433,None
2023-01-06 09:15:00,AHMEDABAD,A00804,Friday,0,0,43,27,2,3,8,25,25.2,50.0,57,Green,58,254,0,Fog,17,1433,None
2023-01-06 09:30:00,AHMEDABAD,A00804,Friday,0,0,88,57,5,6,17,13,32.8,48.0,53,Red,54,211,0,LightRain,11,1433,None
2023-01-06 09:45:00,AHMEDABAD,A00804,Friday,0,0,66,42,3,4,13,8,8.6,100.0,83,Green,45,886,1,Fog,36,1433,VehicleBreakdown
2023-01-06 12:00:00,AHMEDABAD,A00804,Friday,0,0,70,45,4,4,14,2,23.2,63.0,65,Green,56,281,0,Fog,14,1433,None
2023-01-06 12:15:00,AHMEDABAD,A00804,Friday,0,0,57,37,3,3,11,9,23.0,54.0,56,Green,44,267,0,Clear,13,1433,None
2023-01-06 12:30:00,AHMEDABAD,A00804,Friday,0,0,38,24,2,2,7,5,20.7,26.0,18,Green,57,258,0,LightRain,3,1433,None
2023-01-06 12:45:00,AHMEDABAD,A00804,Friday,0,0,69,44,4,4,13,9,31.1,27.0,33,Yellow,10,186,0,LightRain,7,1433,None
2023-01-06 17:00:00,AHMEDABAD,A00804,Friday,1,0,120,78,7,8,24,8,10.1,79.0,69,Yellow,9,671,0,Clear,20,1433,None
2023-01-06 17:15:00,AHMEDABAD,A00804,Friday,1,0,163,105,9,11,32,9,12.6,78.0,95,Yellow,9,531,0,Clear,22,1433,None
2023-01-06 17:30:00,AHMEDABAD,A00804,Friday,1,0,171,111,10,11,34,4,22.2,71.0,85,Yellow,10,330,0,HeavyRain,19,1433,None
2023-01-06 17:45:00,AHMEDABAD,A00804,Friday,1,0,108,70,6,7,21,15,15.5,92.0,111,Yellow,6,460,0,Fog,24,1433,None
2023-01-06 20:00:00,AHMEDABAD,A00804,Friday,0,0,44,28,2,3,8,21,30.2,39.0,53,Yellow,6,200,0,Clear,15,1433,None
2023-01-06 20:15:00,AHMEDABAD,A00804,Friday,0,0,44,28,2,3,8,19,21.3,67.0,77,Red,75,322,0,Fog,18,1433,None
2023-01-06 20:30:00,AHMEDABAD,A00804,Friday,0,0,40,26,2,2,8,16,21.1,49.0,65,Yellow,9,273,0,Clear,18,1433,None
2023-01-06 20:45:00,AHMEDABAD,A00804,Friday,0,0,48,31,2,3,9,7,31.3,45.0,58,Green,39,182,0,Clear,16,1433,None
2023-01-07 07:00:00,DELHI,D00103,Saturday,0,0,76,49,4,5,15,19,30.2,45.6,28,Yellow,5,199,0,Fog,6,2080,None
2023-01-07 07:15:00,DELHI,D00103,Saturday,0,0,76,49,4,5,15,17,41.1,47.0,46,Red,44,175,0,Clear,12,2080,None
2023-01-07 07:30:00,DELHI,D00103,Saturday,0,0,50,32,3,3,10,9,31.4,26.0,15,Green,51,174,0,Clear,3,2080,None
2023-01-07 07:45:00,DELHI,D00103,Saturday,0,0,93,60,5,6,18,12,42.2,39.400000000000006,22,Yellow,5,155,0,Clear,6,2080,None
2023-01-07 09:00:00,DELHI,D00103,Saturday,0,0,37,24,2,2,7,20,32.2,24.8,14,Red,88,160,0,Fog,4,2080,None
2023-01-07 09:15:00,DELHI,D00103,Saturday,0,0,78,50,4,5,15,25,28.6,39.6,23,Yellow,10,228,0,Clear,5,2080,None
2023-01-07 09:30:00,DELHI,D00103,Saturday,0,0,43,27,2,3,8,18,18.1,56.0,61,Yellow,7,365,1,Clear,32,2080,VehicleBreakdown
2023-01-07 09:45:00,DELHI,D00103,Saturday,0,0,85,55,5,5,17,15,28.8,36.400000000000006,28,Yellow,7,198,0,Clear,8,2080,None
2023-01-07 12:00:00,DELHI,D00103,Saturday,0,0,36,23,2,2,7,3,32.2,44.400000000000006,60,Green,42,175,0,Fog,14,2080,None
2023-01-07 12:15:00,DELHI,D00103,Saturday,0,0,47,30,2,3,9,13,16.7,60.8,78,Red,61,390,1,Clear,39,2080,VehicleBreakdown
2023-01-07 12:30:00,DELHI,D00103,Saturday,0,0,79,51,4,5,15,5,39.5,51.6,65,Green,31,172,0,Cloudy,13,2080,None
2023-01-07 12:45:00,DELHI,D00103,Saturday,0,0,78,50,4,5,15,16,32.7,18.0,19,Green,60,145,0,Clear,5,2080,None
2023-01-07 17:00:00,DELHI,D00103,Saturday,0,0,47,30,2,3,9,21,40.6,27.800000000000004,40,Yellow,6,127,0,Clear,11,2080,None
2023-01-07 17:15:00,DELHI,D00103,Saturday,0,0,98,63,5,6,19,17,24.7,37.0,57,Yellow,8,256,0,Fog,11,2080,None
2023-01-07 17:30:00,DELHI,D00103,Saturday,0,0,73,47,4,5,14,22,28.7,45.2,30,Green,47,212,0,Clear,6,2080,None
2023-01-07 17:45:00,DELHI,D00103,Saturday,0,0,76,49,4,5,15,20,33.1,38.400000000000006,33,Red,59,169,0,Cloudy,8,2080,None
2023-01-07 20:00:00,DELHI,D00103,Saturday,0,0,42,27,2,2,8,20,36.9,56.0,73,Yellow,5,178,0,Cloudy,16,2080,None
2023-01-07 20:15:00,DELHI,D00103,Saturday,0,0,88,57,5,6,17,13,35.2,61.400000000000006,53,Green,54,201,0,Clear,11,2080,None
2023-01-07 20:30:00,DELHI,D00103,Saturday,0,0,45,29,2,3,9,19,32.9,59.400000000000006,45,Green,48,195,0,Clear,11,2080,None
2023-01-07 20:45:00,DELHI,D00103,Saturday,0,0,27,17,1,1,5,15,24.1,59.80000000000001,76,Yellow,6,279,1,Fog,34,2080,VehicleBreakdown
2023-01-07 07:00:00,MUMBAI,M00203,Saturday,0,0,96,62,5,6,19,25,37.9,54.2,60,Yellow,9,174,0,Clear,12,1803,None
2023-01-07 07:15:00,MUMBAI,M00203,Saturday,0,0,70,45,4,4,14,5,32.9,37.2,25,Green,54,182,0,Clear,6,1803,None
2023-01-07 07:30:00,MUMBAI,M00203,Saturday,0,0,109,70,6,7,21,7,29.8,48.2,61,Red,72,238,0,LightRain,16,1803,None
2023-01-07 07:45:00,MUMBAI,M00203,Saturday,0,0,39,25,2,2,7,9,35.0,40.400000000000006,59,Green,60,187,0,Clear,15,1803,None
2023-01-07 09:00:00,MUMBAI,M00203,Saturday,0,0,38,24,2,2,7,14,34.8,36.2,51,Red,76,178,0,Clear,11,1803,None
2023-01-07 09:15:00,MUMBAI,M00203,Saturday,0,0,52,33,3,3,10,24,25.6,41.6,21,Yellow,5,230,0,Clear,5,1803,None
2023-01-07 09:30:00,MUMBAI,M00203,Saturday,0,0,81,52,4,5,16,8,22.5,46.2,42,Green,51,288,0,Cloudy,10,1803,None
2023-01-07 09:45:00,MUMBAI,M00203,Saturday,0,0,85,55,5,5,17,20,38.6,39.800000000000004,46,Red,79,143,0,Clear,12,1803,None
2023-01-07 12:00:00,MUMBAI,M00203,Saturday,0,0,102,66,6,7,20,17,36.6,25.8,45,Green,42,141,0,LightRain,12,1803,None
2023-01-07 12:15:00,MUMBAI,M00203,Saturday,0,0,73,47,4,5,14,7,27.0,59.800000000000004,73,Red,90,245,0,Fog,21,1803,None
2023-01-07 12:30:00,MUMBAI,M00203,Saturday,0,0,59,38,3,4,11,19,22.5,46.400000000000006,62,Red,76,270,0,Clear,18,1803,None
2023-01-07 12:45:00,MUMBAI,M00203,Saturday,0,0,92,59,5,6,18,4,27.8,31.800000000000004,49,Red,49,217,0,Fog,13,1803,None
2023-01-07 17:00:00,MUMBAI,M00203,Saturday,0,0,86,55,5,6,17,4,41.0,43.4,60,Green,59,160,0,Clear,15,1803,None
2023-01-07 17:15:00,MUMBAI,M00203,Saturday,0,0,97,63,5,6,19,15,23.6,47.6,38,Yellow,5,260,0,Fog,9,1803,None
2023-01-07 17:30:00,MUMBAI,M00203,Saturday,0,0,54,35,3,3,10,21,25.0,30.0,13,Green,60,221,0,Fog,3,1803,None
2023-01-07 17:45:00,MUMBAI,M00203,Saturday,0,0,99,64,5,6,19,12,36.2,57.0,51,Green,59,191,0,Clear,10,1803,None
2023-01-07 20:00:00,MUMBAI,M00203,Saturday,0,0,63,40,3,4,12,10,35.8,15.8,23,Red,53,129,0,Fog,5,1803,None
2023-01-07 20:15:00,MUMBAI,M00203,Saturday,0,0,68,44,4,4,13,22,24.4,57.800000000000004,67,Green,54,277,0,Cloudy,19,1803,None
2023-01-07 20:30:00,MUMBAI,M00203,Saturday,0,0,45,29,2,3,9,8,39.8,15.8,6,Green,31,123,0,Fog,1,1803,None
2023-01-07 20:45:00,MUMBAI,M00203,Saturday,0,0,54,35,3,3,10,19,27.3,45.400000000000006,62,Red,66,219,0,LightRain,13,1803,None
2023-01-07 07:00:00,BANGALORE,B00303,Saturday,0,0,94,61,5,6,18,3,37.3,54.400000000000006,37,Red,58,186,0,Clear,9,1666,None
2023-01-07 07:15:00,BANGALORE,B00303,Saturday,0,0,63,40,3,4,12,5,41.8,35.2,35,Green,41,149,0,Clear,9,1666,None
2023-01-07 07:30:00,BANGALORE,B00303,Saturday,0,0,58,37,3,4,11,19,25.9,35.400000000000006,37,Green,42,236,0,Clear,8,1666,None
2023-01-07 07:45:00,BANGALORE,B00303,Saturday,0,0,65,42,3,4,13,13,30.8,43.6,47,Green,35,202,0,Fog,9,1666,None
2023-01-07 09:00:00,BANGALORE,B00303,Saturday,0,0,88,57,5,6,17,9,41.2,49.2,39,Green,34,158,0,Fog,11,1666,None
2023-01-07 09:15:00,BANGALORE,B00303,Saturday,0,0,53,34,3,3,10,4,27.1,59.400000000000006,47,Red,87,257,0,Fog,10,1666,None
2023-01-07 09:30:00,BANGALORE,B00303,Saturday,0,0,72,46,4,5,14,14,38.7,35.400000000000006,54,Red,45,140,0,Fog,12,1666,None
2023-01-07 09:45:00,BANGALORE,B00303,Saturday,0,0,92,59,5,6,18,21,23.8,35.6,41,Red,83,251,0,Cloudy,11,1666,None
2023-01-07 12:00:00,BANGALORE,B00303,Saturday,0,0,99,64,5,6,19,24,25.8,26.200000000000003,8,Green,39,210,0,Clear,2,1666,None
2023-01-07 12:15:00,BANGALORE,B00303,Saturday,0,0,69,44,4,4,13,4,28.4,15.0,20,Green,42,191,0,HeavyRain,5,1666,None
2023-01-07 12:30:00,BANGALORE,B00303,Saturday,0,0,62,40,3,4,12,10,38.1,31.800000000000004,12,Yellow,10,140,0,Clear,3,1666,None
2023-01-07 12:45:00,BANGALORE,B00303,Saturday,0,0,72,46,4,5,14,20,30.9,24.200000000000003,4,Red,49,204,0,Clear,1,1666,None
2023-01-07 17:00:00,BANGALORE,B00303,Saturday,0,0,107,69,6,7,21,25,41.7,35.6,40,Yellow,6,166,0,Clear,11,1666,None
2023-01-07 17:15:00,BANGALORE,B00303,Saturday,0,0,49,31,2,3,9,24,26.0,25.8,10,Green,35,221,0,Clear,2,1666,None
2023-01-07 17:30:00,BANGALORE,B00303,Saturday,0,0,62,40,3,4,12,5,31.5,30.8,25,Yellow,6,159,0,Cloudy,5,1666,None
2023-01-07 17:45:00,BANGALORE,B00303,Saturday,0,0,56,36,3,3,11,4,36.7,23.0,7,Red,42,155,0,LightRain,1,1666,None
2023-01-07 20:00:00,BANGALORE,B00303,Saturday,0,0,100,65,6,7,20,9,26.7,58.6,45,Green,33,269,0,Clear,9,1666,None
2023-01-07 20:15:00,BANGALORE,B00303,Saturday,0,0,44,28,2,3,8,18,34.8,40.400000000000006,37,Red,67,191,0,Cloudy,10,1666,None
2023-01-07 20:30:00,BANGALORE,B00303,Saturday,0,0,91,59,5,6,18,16,25.2,58.0,46,Yellow,5,276,0,LightRain,11,1666,None
2023-01-07 20:45:00,BANGALORE,B00303,Saturday,0,0,54,35,3,3,10,23,36.7,47.6,53,Yellow,5,158,0,Cloudy,13,1666,None
2023-01-07 07:00:00,CHENNAI,C00403,Saturday,0,0,40,26,2,2,8,10,26.5,47.800000000000004,66,Green,46,253,0,Clear,19,1472,None
2023-01-07 07:15:00,CHENNAI,C00403,Saturday,0,0,50,32,3,3,10,13,38.3,52.0,58,Red,85,176,0,Clear,13,1472,None
2023-01-07 07:30:00,CHENNAI,C00403,Saturday,0,0,53,34,3,3,10,14,37.6,38.0,52,Red,72,160,0,Clear,13,1472,None
2023-01-07 07:45:00,CHENNAI,C00403,Saturday,0,0,82,53,4,5,16,7,26.9,37.400000000000006,27,Green,56,242,0,Fog,8,1472,None
2023-01-07 09:00:00,CHENNAI,C00403,Saturday,0,0,80,52,4,5,16,24,39.9,49.6,63,Green,59,153,0,Fog,13,1472,None
2023-01-07 09:15:00,CHENNAI,C00403,Saturday,0,0,56,36,3,3,11,17,32.7,44.4,57,Yellow,7,169,0,HeavyRain,16,1472,None
2023-01-07 09:30:00,CHENNAI,C00403,Saturday,0,0,55,35,3,3,11,17,34.8,35.2,47,Green,58,171,0,Clear,11,1472,None
2023-01-07 09:45:00,CHENNAI,C00403,Saturday,0,0,73,47,4,5,14,10,40.0,37.0,50,Red,57,140,0,HeavyRain,14,1472,None
2023-01-07 12:00:00,CHENNAI,C00403,Saturday,0,0,40,26,2,2,8,22,25.5,33.2,53,Red,52,235,0,Clear,13,1472,None
2023-01-07 12:15:00,CHENNAI,C00403,Saturday,0,0,87,56,5,6,17,7,31.9,19.200000000000003,23,Green,34,165,0,Fog,5,1472,None
2023-01-07 12:30:00,CHENNAI,C00403,Saturday,0,0,31,20,1,2,6,8,37.9,31.6,16,Yellow,6,172,0,LightRain,3,1472,None
2023-01-07 12:45:00,CHENNAI,C00403,Saturday,0,0,89,57,5,6,17,2,31.0,63.6,59,Red,71,206,0,Clear,17,1472,None
2023-01-07 17:00:00,CHENNAI,C00403,Saturday,0,0,56,36,3,3,11,7,23.4,42.400000000000006,43,Green,37,256,0,Fog,12,1472,None
2023-01-07 17:15:00,CHENNAI,C00403,Saturday,0,0,80,52,4,5,16,11,37.8,53.800000000000004,39,Yellow,8,162,0,Clear,7,1472,None
2023-01-07 17:30:00,CHENNAI,C00403,Saturday,0,0,41,26,2,2,8,18,40.2,43.400000000000006,54,Red,64,178,0,Fog,12,1472,None
2023-01-07 17:45:00,CHENNAI,C00403,Saturday,0,0,43,27,2,3,8,2,28.3,35.0,20,Red,62,189,0,LightRain,4,1472,None
2023-01-07 20:00:00,CHENNAI,C00403,Saturday,0,0,48,31,2,3,9,7,25.8,53.0,66,Red,80,230,0,Clear,17,1472,None
2023-01-07 20:15:00,CHENNAI,C00403,Saturday,0,0,54,35,3,3,10,18,26.5,19.8,29,Green,33,189,0,Clear,8,1472,None
2023-01-07 20:30:00,CHENNAI,C00403,Saturday,0,0,33,21,1,2,6,8,39.2,53.2,69,Yellow,5,186,0,Fog,14,1472,None
2023-01-07 20:45:00,CHENNAI,C00403,Saturday,0,0,30,19,1,2,6,10,25.9,22.200000000000003,13,Green,57,179,0,Fog,3,1472,None
2023-01-07 07:00:00,KOLKATA,K00501,Saturday,0,0,39,25,2,2,7,10,28.1,35.6,25,Green,33,227,0,Clear,5,1476,None
2023-01-07 07:15:00,KOLKATA,K00501,Saturday,0,0,62,40,3,4,12,2,26.2,52.0,63,Red,88,234,0,LightRain,14,1476,None
2023-01-07 07:30:00,KOLKATA,K00501,Saturday,0,0,80,52,4,5,16,23,30.5,62.400000000000006,75,Green,52,202,0,HeavyRain,22,1476,None
2023-01-07 07:45:00,KOLKATA,K00501,Saturday,0,0,92,59,5,6,18,4,38.6,33.2,49,Green,55,171,0,Clear,10,1476,None
2023-01-07 09:00:00,KOLKATA,K00501,Saturday,0,0,36,23,2,2,7,4,36.1,34.2,31,Yellow,5,192,0,Clear,7,1476,None
2023-01-07 09:15:00,KOLKATA,K00501,Saturday,0,0,78,50,4,5,15,21,33.3,18.200000000000003,28,Green,30,147,0,Clear,6,1476,None
2023-01-07 09:30:00,KOLKATA,K00501,Saturday,0,0,75,48,4,5,15,20,26.4,56.6,65,Yellow,10,260,0,Clear,17,1476,None
2023-01-07 09:45:00,KOLKATA,K00501,Saturday,0,0,34,22,2,2,6,5,27.7,48.400000000000006,40,Yellow,6,223,0,Clear,8,1476,None
2023-01-07 12:00:00,KOLKATA,K00501,Saturday,0,0,86,55,5,6,17,23,27.3,44.0,60,Red,46,222,0,Clear,16,1476,None
2023-01-07 12:15:00,KOLKATA,K00501,Saturday,0,0,65,42,3,4,13,10,41.3,39.400000000000006,47,Red,45,136,0,Fog,12,1476,None
2023-01-07 12:30:00,KOLKATA,K00501,Saturday,0,0,77,50,4,5,15,4,31.2,41.400000000000006,45,Red,75,221,0,LightRain,11,1476,None
2023-01-07 12:45:00,KOLKATA,K00501,Saturday,0,0,42,27,2,2,8,6,38.6,42.2,47,Red,42,168,0,Clear,12,1476,None
2023-01-07 17:00:00,KOLKATA,K00501,Saturday,0,0,66,42,3,4,13,17,31.6,28.200000000000003,16,Green,53,168,0,Clear,3,1476,None
2023-01-07 17:15:00,KOLKATA,K00501,Saturday,0,0,85,55,5,5,17,21,41.7,23.6,16,Yellow,9,160,0,Clear,4,1476,None
2023-01-07 17:30:00,KOLKATA,K00501,Saturday,0,0,56,36,3,3,11,12,41.3,36.0,21,Yellow,9,156,0,Cloudy,5,1476,None
2023-01-07 17:45:00,KOLKATA,K00501,Saturday,0,0,56,36,3,3,11,20,39.2,17.400000000000002,28,Yellow,8,141,0,Fog,6,1476,None
2023-01-07 20:00:00,KOLKATA,K00501,Saturday,0,0,61,39,3,4,12,5,25.7,47.0,43,Yellow,6,253,0,Clear,10,1476,None
2023-01-07 20:15:00,KOLKATA,K00501,Saturday,0,0,57,37,3,3,11,22,39.8,55.6,53,Yellow,6,167,0,Clear,14,1476,None
2023-01-07 20:30:00,KOLKATA,K00501,Saturday,0,0,58,37,3,4,11,24,31.5,17.400000000000002,12,Yellow,6,155,0,Clear,3,1476,None
2023-01-07 20:45:00,KOLKATA,K00501,Saturday,0,0,42,27,2,2,8,23,34.0,39.400000000000006,23,Green,60,199,0,LightRain,6,1476,None
2023-01-07 07:00:00,HYDERABAD,H00603,Saturday,0,0,83,53,4,5,16,12,32.6,46.2,47,Red,56,209,0,Clear,9,1760,None
2023-01-07 07:15:00,HYDERABAD,H00603,Saturday,0,0,69,44,4,4,13,9,36.9,47.400000000000006,59,Red,86,166,0,LightRain,15,1760,None
2023-01-07 07:30:00,HYDERABAD,H00603,Saturday,0,0,34,22,2,2,6,6,39.9,51.800000000000004,70,Yellow,8,148,0,Clear,15,1760,None
2023-01-07 07:45:00,HYDERABAD,H00603,Saturday,0,0,90,58,5,6,18,24,29.0,62.0,76,Green,57,248,0,Fog,22,1760,None
2023-01-07 09:00:00,HYDERABAD,H00603,Saturday,0,0,53,34,3,3,10,3,36.4,14.0,22,Red,47,131,0,Clear,5,1760,None
2023-01-07 09:15:00,HYDERABAD,H00603,Saturday,0,0,81,52,4,5,16,24,33.1,47.6,50,Red,44,215,0,Fog,12,1760,None
2023-01-07 09:30:00,HYDERABAD,H00603,Saturday,0,0,42,27,2,2,8,12,23.4,51.400000000000006,67,Red,67,274,0,Fog,17,1760,None
2023-01-07 09:45:00,HYDERABAD,H00603,Saturday,0,0,84,54,5,5,16,6,28.4,60.6,65,Red,64,232,0,Clear,13,1760,None
2023-01-07 12:00:00,HYDERABAD,H00603,Saturday,0,0,71,46,4,4,14,7,39.1,49.400000000000006,58,Green,49,187,0,Clear,13,1760,None
2023-01-07 12:15:00,HYDERABAD,H00603,Saturday,0,0,44,28,2,3,8,23,34.7,36.2,38,Red,53,197,0,HeavyRain,9,1760,None
2023-01-07 12:30:00,HYDERABAD,H00603,Saturday,0,0,64,41,3,4,12,23,32.2,39.6,36,Red,74,176,0,Clear,10,1760,None
2023-01-07 12:45:00,HYDERABAD,H00603,Saturday,0,0,54,35,3,3,10,8,39.3,37.0,48,Green,50,151,0,Clear,11,1760,None
2023-01-07 17:00:00,HYDERABAD,H00603,Saturday,0,0,33,21,1,2,6,4,26.5,53.0,36,Red,78,220,0,Clear,7,1760,None
2023-01-07 17:15:00,HYDERABAD,H00603,Saturday,0,0,42,27,2,2,8,17,22.0,45.6,60,Green,55,252,0,Clear,15,1760,None
2023-01-07 17:30:00,HYDERABAD,H00603,Saturday,0,0,43,27,2,3,8,7,36.7,39.2,20,Yellow,5,194,0,Cloudy,4,1760,None
2023-01-07 17:45:00,HYDERABAD,H00603,Saturday,0,0,85,55,5,5,17,4,36.6,52.0,63,Red,66,199,0,Cloudy,13,1760,None
2023-01-07 20:00:00,HYDERABAD,H00603,Saturday,0,0,66,42,3,4,13,3,36.8,47.800000000000004,62,Green,52,190,0,Clear,17,1760,None
2023-01-07 20:15:00,HYDERABAD,H00603,Saturday,0,0,32,20,1,2,6,17,40.6,42.6,62,Green,47,165,0,Clear,16,1760,None
2023-01-07 20:30:00,HYDERABAD,H00603,Saturday,0,0,82,53,4,5,16,3,39.0,44.800000000000004,45,Red,68,146,0,Fog,12,1760,None
2023-01-07 20:45:00,HYDERABAD,H00603,Saturday,0,0,53,34,3,3,10,19,36.8,40.2,22,Red,52,160,0,Clear,5,1760,None
2023-01-07 07:00:00,PUNE,P00702,Saturday,0,0,72,46,4,5,14,2,39.8,39.6,52,Red,82,153,0,Fog,15,1528,None
2023-01-07 07:15:00,PUNE,P00702,Saturday,0,0,67,43,4,4,13,17,29.7,24.6,4,Yellow,7,162,0,Fog,1,1528,None
2023-01-07 07:30:00,PUNE,P00702,Saturday,0,0,36,23,2,2,7,15,42.3,57.800000000000004,46,Green,60,171,0,Clear,9,1528,None
